Date,Price,EPS,PE,Ticker
2007-04-01 00:00:00-04:00,9.899600982666016,3.17,3.122902518191172,CHD
2007-05-01 00:00:00-04:00,9.759103775024414,3.17,3.0785816324998154,CHD
2007-06-01 00:00:00-04:00,9.469769477844238,3.17,2.9873089835470785,CHD
2007-07-01 00:00:00-04:00,9.587018013000488,3.17,3.0242959031547283,CHD
2007-08-01 00:00:00-04:00,8.779953956604004,3.17,2.7697015635974775,CHD
2007-09-01 00:00:00-04:00,9.207635879516602,3.17,2.9046169966929343,CHD
2007-10-01 00:00:00-04:00,9.260485649108887,3.17,2.9212888482993336,CHD
2007-11-01 00:00:00-04:00,10.984956741333008,3.17,3.465286038275397,CHD
2007-12-01 00:00:00-05:00,10.600306510925293,3.17,3.343945271585266,CHD
2008-01-01 00:00:00-05:00,10.433666229248047,3.17,3.291377359384242,CHD
2008-02-01 00:00:00-05:00,10.480721473693848,3.17,3.3062212850769237,CHD
2008-03-01 00:00:00-05:00,10.64941120147705,3.17,3.3594357102451267,CHD
2008-04-01 00:00:00-04:00,11.155966758728027,3.17,3.5192324160025326,CHD
2008-05-01 00:00:00-04:00,11.177563667297363,3.17,3.526045320913995,CHD
2008-06-01 00:00:00-04:00,11.080010414123535,3.17,3.4952714240137337,CHD
2008-07-01 00:00:00-04:00,10.788999557495117,3.17,3.4034698919542956,CHD
2008-08-01 00:00:00-04:00,12.289278030395508,3.17,3.87674385816893,CHD
2008-09-01 00:00:00-04:00,12.226639747619629,3.17,3.8569841475140785,CHD
2008-10-01 00:00:00-04:00,11.635883331298828,3.17,3.670625656561145,CHD
2008-11-01 00:00:00-04:00,11.70481014251709,3.17,3.692369130131574,CHD
2008-12-01 00:00:00-05:00,11.068196296691895,3.17,3.491544573088926,CHD
2009-01-01 00:00:00-05:00,10.49821662902832,3.17,3.3117402615231297,CHD
2009-02-01 00:00:00-05:00,9.648184776306152,3.17,3.04359141208396,CHD
2009-03-01 00:00:00-05:00,10.318203926086426,3.17,3.2549539199010806,CHD
2009-04-01 00:00:00-04:00,10.748869895935059,3.17,3.3908106927239934,CHD
2009-05-01 00:00:00-04:00,9.931002616882324,3.17,3.132808396492847,CHD
2009-06-01 00:00:00-04:00,10.74677562713623,3.17,3.3901500401060667,CHD
2009-07-01 00:00:00-04:00,11.670870780944824,3.17,3.6816627069226575,CHD
2009-08-01 00:00:00-04:00,11.30479621887207,3.17,3.566181772514849,CHD
2009-09-01 00:00:00-04:00,11.255041122436523,3.17,3.550486158497326,CHD
2009-10-01 00:00:00-04:00,11.282812118530273,3.17,3.5592467250884146,CHD
2009-11-01 00:00:00-04:00,11.711271286010742,3.17,3.6944073457447137,CHD
2009-12-01 00:00:00-05:00,12.020331382751465,3.17,3.7919026444010933,CHD
2010-01-01 00:00:00-05:00,11.988513946533203,3.17,3.7818655982754583,CHD
2010-02-01 00:00:00-05:00,13.358577728271484,3.17,4.214062374849049,CHD
2010-03-01 00:00:00-05:00,13.34341812133789,3.17,4.209280164459902,CHD
2010-04-01 00:00:00-04:00,13.801815032958984,3.17,4.3538848684413205,CHD
2010-05-01 00:00:00-04:00,13.11620807647705,3.17,4.137605071443865,CHD
2010-06-01 00:00:00-04:00,12.524487495422363,3.17,3.9509424275780325,CHD
2010-07-01 00:00:00-04:00,13.235486030578613,3.17,4.175232186302401,CHD
2010-08-01 00:00:00-04:00,12.228899002075195,3.17,3.8576968460805032,CHD
2010-09-01 00:00:00-04:00,13.006040573120117,3.17,4.102851915810763,CHD
2010-10-01 00:00:00-04:00,13.188295364379883,3.17,4.160345540813843,CHD
2010-11-01 00:00:00-04:00,13.068130493164062,3.17,4.122438641376676,CHD
2010-12-01 00:00:00-05:00,13.859323501586914,3.17,4.37202634119461,CHD
2011-01-01 00:00:00-05:00,13.817156791687012,3.17,4.358724539964357,CHD
2011-02-01 00:00:00-05:00,15.148475646972656,3.17,4.778698942262667,CHD
2011-03-01 00:00:00-05:00,16.006864547729492,3.17,5.049484084457253,CHD
2011-04-01 00:00:00-04:00,16.640365600585938,3.17,5.249326687881999,CHD
2011-05-01 00:00:00-04:00,16.967201232910156,3.17,5.352429411012667,CHD
2011-06-01 00:00:00-04:00,16.4266357421875,3.17,5.181904019617508,CHD
2011-07-01 00:00:00-04:00,16.34559440612793,3.17,5.156338929377896,CHD
2011-08-01 00:00:00-04:00,17.642223358154297,3.17,5.56537014452817,CHD
2011-09-01 00:00:00-04:00,17.986146926879883,3.17,5.67386338387378,CHD
2011-10-01 00:00:00-04:00,17.978015899658203,3.17,5.67129839105937,CHD
2011-11-01 00:00:00-04:00,18.006498336791992,3.17,5.680283387000628,CHD
2011-12-01 00:00:00-05:00,18.693767547607422,3.17,5.897087554450291,CHD
2012-01-01 00:00:00-05:00,18.534433364868164,3.17,5.846824405321188,CHD
2012-02-01 00:00:00-05:00,19.502635955810547,3.17,6.152251090161056,CHD
2012-03-01 00:00:00-05:00,20.19657325744629,3.17,6.371158756292205,CHD
2012-04-01 00:00:00-04:00,20.857614517211914,3.17,6.579689122148869,CHD
2012-05-01 00:00:00-04:00,21.85943603515625,3.17,6.895721146736988,CHD
2012-06-01 00:00:00-04:00,22.878583908081055,3.17,7.217218898448283,CHD
2012-07-01 00:00:00-04:00,23.761219024658203,3.17,7.495652689166626,CHD
2012-08-01 00:00:00-04:00,22.57749366760254,3.17,7.122237750032347,CHD
2012-09-01 00:00:00-04:00,22.36899757385254,3.17,7.056466111625407,CHD
2012-10-01 00:00:00-04:00,21.03074073791504,3.17,6.634303071897489,CHD
2012-11-01 00:00:00-04:00,22.435277938842773,3.17,7.07737474411444,CHD
2012-12-01 00:00:00-05:00,22.29828643798828,3.17,7.034159759617754,CHD
2013-01-01 00:00:00-05:00,24.054845809936523,3.17,7.588279435311207,CHD
2013-02-01 00:00:00-05:00,25.79059600830078,3.17,8.135834702934,CHD
2013-03-01 00:00:00-05:00,27.02814292907715,3.17,8.52622805333664,CHD
2013-04-01 00:00:00-04:00,26.718669891357422,3.17,8.428602489387199,CHD
2013-05-01 00:00:00-04:00,25.43062400817871,3.17,8.022278866933348,CHD
2013-06-01 00:00:00-04:00,25.921140670776367,3.17,8.17701598447204,CHD
2013-07-01 00:00:00-04:00,26.75703239440918,3.17,8.440704225365671,CHD
2013-08-01 00:00:00-04:00,24.929828643798828,3.17,7.864299256718874,CHD
2013-09-01 00:00:00-04:00,25.33864974975586,3.17,7.99326490528576,CHD
2013-10-01 00:00:00-04:00,27.490644454956055,3.17,8.672127588314213,CHD
2013-11-01 00:00:00-04:00,27.532838821411133,3.17,8.685438114009822,CHD
2013-12-01 00:00:00-05:00,28.087871551513672,3.17,8.860527303316616,CHD
2014-01-01 00:00:00-05:00,27.367450714111328,3.17,8.633265209498841,CHD
2014-02-01 00:00:00-05:00,28.80829620361328,3.17,9.08779060050892,CHD
2014-03-01 00:00:00-05:00,29.411701202392578,3.17,9.278139180565482,CHD
2014-04-01 00:00:00-04:00,29.386146545410156,3.17,9.270077774577336,CHD
2014-05-01 00:00:00-04:00,29.47983169555664,3.17,9.29963144970241,CHD
2014-06-01 00:00:00-04:00,29.922746658325195,3.17,9.43935225814675,CHD
2014-07-01 00:00:00-04:00,27.454505920410156,3.17,8.660727419687747,CHD
2014-08-01 00:00:00-04:00,29.19126319885254,3.17,9.20860037818692,CHD
2014-09-01 00:00:00-04:00,30.153949737548828,3.17,9.512286983453889,CHD
2014-10-01 00:00:00-04:00,31.120969772338867,3.17,9.817340622188917,CHD
2014-11-01 00:00:00-04:00,32.969058990478516,3.17,10.400334066397008,CHD
2014-12-01 00:00:00-05:00,34.01557540893555,3.17,10.730465428686292,CHD
2015-01-01 00:00:00-05:00,34.92629623413086,3.17,11.017759064394593,CHD
2015-02-01 00:00:00-05:00,36.747711181640625,3.17,11.592337912189471,CHD
2015-03-01 00:00:00-05:00,37.01755142211914,3.17,11.67746101644137,CHD
2015-04-01 00:00:00-04:00,35.17576217651367,3.17,11.096454945272452,CHD
2015-05-01 00:00:00-04:00,36.38918685913086,3.17,11.479238756823616,CHD
2015-06-01 00:00:00-04:00,35.30126953125,3.17,11.136047170741325,CHD
2015-07-01 00:00:00-04:00,37.563899993896484,3.17,11.849810723626652,CHD
2015-08-01 00:00:00-04:00,37.542137145996094,3.17,11.842945471923057,CHD
2015-09-01 00:00:00-04:00,36.64393997192383,3.17,11.559602514802469,CHD
2015-10-01 00:00:00-04:00,37.60042953491211,3.17,11.861334238142621,CHD
2015-11-01 00:00:00-04:00,37.46067810058594,3.17,11.81724861217222,CHD
2015-12-01 00:00:00-05:00,37.22218704223633,3.17,11.742014839822186,CHD
2016-01-01 00:00:00-05:00,36.836280822753906,3.17,11.620277862067478,CHD
2016-02-01 00:00:00-05:00,39.800724029541016,3.17,12.555433447804736,CHD
2016-03-01 00:00:00-05:00,40.58637237548828,3.17,12.803272042740783,CHD
2016-04-01 00:00:00-04:00,40.81532669067383,3.17,12.87549737876146,CHD
2016-05-01 00:00:00-04:00,43.3602409362793,3.17,13.67830944362123,CHD
2016-06-01 00:00:00-04:00,45.468807220458984,3.17,14.343472309293055,CHD
2016-07-01 00:00:00-04:00,43.41389846801758,3.17,13.695236109784725,CHD
2016-08-01 00:00:00-04:00,43.93535614013672,3.17,13.859733798150385,CHD
2016-09-01 00:00:00-04:00,42.5020866394043,3.17,13.407598308960345,CHD
2016-10-01 00:00:00-04:00,42.80364227294922,3.17,13.502726269069154,CHD
2016-11-01 00:00:00-04:00,38.839027404785156,3.17,12.252059118228756,CHD
2016-12-01 00:00:00-05:00,39.354061126708984,3.17,12.41453032388296,CHD
2017-01-01 00:00:00-05:00,40.27134323120117,3.17,12.703893763785858,CHD
2017-02-01 00:00:00-05:00,44.3857536315918,3.17,14.001815025738738,CHD
2017-03-01 00:00:00-05:00,44.58611297607422,3.17,14.06501986626947,CHD
2017-04-01 00:00:00-04:00,44.282127380371094,3.17,13.969125356583941,CHD
2017-05-01 00:00:00-04:00,46.186431884765625,3.17,14.569852329579062,CHD
2017-06-01 00:00:00-04:00,46.55771255493164,3.17,14.686975569379067,CHD
2017-07-01 00:00:00-04:00,47.876895904541016,3.17,15.103121736448271,CHD
2017-08-01 00:00:00-04:00,45.023136138916016,3.17,14.202882062749532,CHD
2017-09-01 00:00:00-04:00,43.6468391418457,3.17,13.768718972191074,CHD
2017-10-01 00:00:00-04:00,40.69203186035156,3.17,12.836603110520999,CHD
2017-11-01 00:00:00-04:00,42.42167663574219,3.17,13.382232377205737,CHD
2017-12-01 00:00:00-05:00,45.38569641113281,3.17,14.317254388369973,CHD
2018-01-01 00:00:00-05:00,44.191566467285156,3.17,13.940557245200365,CHD
2018-02-01 00:00:00-05:00,44.4991455078125,3.17,14.037585333694794,CHD
2018-03-01 00:00:00-05:00,45.76268005371094,3.17,14.436176673094934,CHD
2018-04-01 00:00:00-04:00,41.98243713378906,3.17,13.243671020122733,CHD
2018-05-01 00:00:00-04:00,42.66397476196289,3.17,13.458667117338452,CHD
2018-06-01 00:00:00-04:00,48.52997589111328,3.17,15.309140659657187,CHD
2018-07-01 00:00:00-04:00,51.031349182128906,3.17,16.098217407611642,CHD
2018-08-01 00:00:00-04:00,51.652122497558594,3.17,16.29404495191123,CHD
2018-09-01 00:00:00-04:00,54.411354064941406,3.17,17.164465004713378,CHD
2018-10-01 00:00:00-04:00,54.411354064941406,3.17,17.164465004713378,CHD
2018-11-01 00:00:00-04:00,60.6617431640625,3.17,19.136196581723187,CHD
2018-12-01 00:00:00-05:00,60.46878433227539,3.17,19.075326287784037,CHD
2019-01-01 00:00:00-05:00,59.41132736206055,3.17,18.741743647337714,CHD
2019-02-01 00:00:00-05:00,60.50555419921875,3.17,19.086925614895506,CHD
2019-03-01 00:00:00-05:00,65.72986602783203,3.17,20.734973510357108,CHD
2019-04-01 00:00:00-04:00,69.16260528564453,3.17,21.817856556985657,CHD
2019-05-01 00:00:00-04:00,68.66432189941406,3.17,21.660669368900336,CHD
2019-06-01 00:00:00-04:00,67.6271743774414,3.17,21.333493494461013,CHD
2019-07-01 00:00:00-04:00,69.8302001953125,3.17,22.028454320287857,CHD
2019-08-01 00:00:00-04:00,73.84745025634766,3.17,23.295725632917243,CHD
2019-09-01 00:00:00-04:00,69.84809875488281,3.17,22.034100553590793,CHD
2019-10-01 00:00:00-04:00,64.92791748046875,3.17,20.481992896046926,CHD
2019-11-01 00:00:00-04:00,65.20643615722656,3.17,20.569853677358537,CHD
2019-12-01 00:00:00-05:00,65.52706146240234,3.17,20.670997306751527,CHD
2020-01-01 00:00:00-05:00,69.13174438476562,3.17,21.808121257023856,CHD
2020-02-01 00:00:00-05:00,64.75396728515625,3.17,20.42711901739945,CHD
2020-03-01 00:00:00-05:00,59.97023391723633,3.17,18.91805486348149,CHD
2020-04-01 00:00:00-04:00,65.3991470336914,3.17,20.630645751953125,CHD
2020-05-01 00:00:00-04:00,70.14592742919922,3.17,22.128052816782088,CHD
2020-06-01 00:00:00-04:00,72.4664535522461,3.17,22.860079984935677,CHD
2020-07-01 00:00:00-04:00,90.30648040771484,3.17,28.487848709058312,CHD
2020-08-01 00:00:00-04:00,89.83777618408203,3.17,28.339992487092125,CHD
2020-09-01 00:00:00-04:00,88.0732192993164,3.17,27.783349936692872,CHD
2020-10-01 00:00:00-04:00,83.0732421875,3.17,26.206070090694006,CHD
2020-11-01 00:00:00-04:00,82.49050903320312,3.17,26.02224259722496,CHD
2020-12-01 00:00:00-05:00,82.20851135253906,3.17,25.9332843383404,CHD
2021-01-01 00:00:00-05:00,79.56968688964844,3.17,25.100847599258184,CHD
2021-02-01 00:00:00-05:00,74.21665954589844,3.17,23.412195440346512,CHD
2021-03-01 00:00:00-05:00,82.57415008544922,3.17,26.048627787207955,CHD
2021-04-01 00:00:00-04:00,81.05217742919922,3.17,25.5685102300313,CHD
2021-05-01 00:00:00-04:00,81.04271697998047,3.17,25.565525861192576,CHD
2021-06-01 00:00:00-04:00,80.79447937011719,3.17,25.48721746691394,CHD
2021-07-01 00:00:00-04:00,82.0838623046875,3.17,25.893962872141167,CHD
2021-08-01 00:00:00-04:00,79.31549835205078,3.17,25.020661940710028,CHD
2021-09-01 00:00:00-04:00,78.51768493652344,3.17,24.768985784392253,CHD
2021-10-01 00:00:00-04:00,83.07261657714844,3.17,26.205872737270802,CHD
2021-11-01 00:00:00-04:00,84.99347686767578,3.17,26.811822355733685,CHD
2021-12-01 00:00:00-05:00,97.74347686767578,3.17,30.83390437466113,CHD
2022-01-01 00:00:00-05:00,97.88652038574219,3.17,30.879028512852425,CHD
2022-02-01 00:00:00-05:00,93.30924224853516,3.17,29.435092191966927,CHD
2022-03-01 00:00:00-05:00,95.02352142333984,3.17,29.975874266037806,CHD
2022-04-01 00:00:00-04:00,93.28329467773438,3.17,29.42690683840201,CHD
2022-05-01 00:00:00-04:00,86.1120834350586,3.17,27.164695089923846,CHD
2022-06-01 00:00:00-04:00,88.83727264404297,3.17,28.024376228404723,CHD
2022-07-01 00:00:00-04:00,84.34076690673828,3.17,26.60592015985435,CHD
2022-08-01 00:00:00-04:00,80.25650787353516,3.17,25.317510370200367,CHD
2022-09-01 00:00:00-04:00,68.6989974975586,3.17,21.671608043393878,CHD
2022-10-01 00:00:00-04:00,71.28577423095703,3.17,22.487625940364996,CHD
2022-11-01 00:00:00-04:00,78.72881317138672,3.17,24.835587751226093,CHD
2022-12-01 00:00:00-05:00,77.7918930053711,3.17,24.540029339233783,CHD
2003-01-01 00:00:00-05:00,16.95238494873047,8.58,1.9758024415769777,TGT
2003-02-01 00:00:00-05:00,17.216806411743164,8.58,2.00662079390946,TGT
2003-03-01 00:00:00-05:00,17.621559143066406,8.58,2.0537947719191614,TGT
2003-04-01 00:00:00-05:00,20.13892364501953,8.58,2.347193898020924,TGT
2003-05-01 00:00:00-04:00,22.060083389282227,8.58,2.5711052901261335,TGT
2003-06-01 00:00:00-04:00,22.828527450561523,8.58,2.6606675350304805,TGT
2003-07-01 00:00:00-04:00,23.11810874938965,8.58,2.6944182691596326,TGT
2003-08-01 00:00:00-04:00,24.493608474731445,8.58,2.8547329224628726,TGT
2003-09-01 00:00:00-04:00,22.743858337402344,8.58,2.650799340023583,TGT
2003-10-01 00:00:00-04:00,24.019163131713867,8.58,2.7994362624375135,TGT
2003-11-01 00:00:00-05:00,23.40266227722168,8.58,2.727583015993203,TGT
2003-12-01 00:00:00-05:00,23.251707077026367,8.58,2.709989169816593,TGT
2004-01-01 00:00:00-05:00,22.985273361206055,8.58,2.678936289184855,TGT
2004-02-01 00:00:00-05:00,26.618358612060547,8.58,3.1023727986084553,TGT
2004-03-01 00:00:00-05:00,27.317977905273438,8.58,3.183913508773128,TGT
2004-04-01 00:00:00-05:00,26.305070877075195,8.58,3.0658590765821905,TGT
2004-05-01 00:00:00-04:00,27.111753463745117,8.58,3.1598780260775197,TGT
2004-06-01 00:00:00-04:00,25.801986694335938,8.58,3.00722455644941,TGT
2004-07-01 00:00:00-04:00,26.488496780395508,8.58,3.0872373869924834,TGT
2004-08-01 00:00:00-04:00,27.083885192871094,8.58,3.1566299758591017,TGT
2004-09-01 00:00:00-04:00,27.541030883789062,8.58,3.2099103594159746,TGT
2004-10-01 00:00:00-04:00,30.44426727294922,8.58,3.5482828989451303,TGT
2004-11-01 00:00:00-05:00,31.174617767333984,8.58,3.63340533418811,TGT
2004-12-01 00:00:00-05:00,31.655969619750977,8.58,3.689506948688925,TGT
2005-01-01 00:00:00-05:00,30.948850631713867,8.58,3.6070921482183995,TGT
2005-02-01 00:00:00-05:00,30.979320526123047,8.58,3.610643417963059,TGT
2005-03-01 00:00:00-05:00,30.540699005126953,8.58,3.559522028569575,TGT
2005-04-01 00:00:00-05:00,28.3365478515625,8.58,3.302627954727564,TGT
2005-05-01 00:00:00-04:00,32.7875862121582,8.58,3.821396994424033,TGT
2005-06-01 00:00:00-04:00,33.273990631103516,8.58,3.8780874861426007,TGT
2005-07-01 00:00:00-04:00,35.92806625366211,8.58,4.1874203092846285,TGT
2005-08-01 00:00:00-04:00,32.87035369873047,8.58,3.8310435546305905,TGT
2005-09-01 00:00:00-04:00,31.81446075439453,8.58,3.7079791089037917,TGT
2005-10-01 00:00:00-04:00,34.11799621582031,8.58,3.976456435410293,TGT
2005-11-01 00:00:00-05:00,32.782447814941406,8.58,3.8207981136295346,TGT
2005-12-01 00:00:00-05:00,33.7390251159668,8.58,3.9322873095532396,TGT
2006-01-01 00:00:00-05:00,33.60398864746094,8.58,3.9165487934103655,TGT
2006-02-01 00:00:00-05:00,33.389183044433594,8.58,3.8915131753419105,TGT
2006-03-01 00:00:00-05:00,31.979942321777344,8.58,3.727266004869154,TGT
2006-04-01 00:00:00-05:00,32.65017318725586,8.58,3.8053814903561607,TGT
2006-05-01 00:00:00-04:00,30.079971313476562,8.58,3.505824162409856,TGT
2006-06-01 00:00:00-04:00,30.11026382446289,8.58,3.509354758095908,TGT
2006-07-01 00:00:00-04:00,28.29267692565918,8.58,3.2975147932003708,TGT
2006-08-01 00:00:00-04:00,29.81451416015625,8.58,3.4748851002513113,TGT
2006-09-01 00:00:00-04:00,34.12528991699219,8.58,3.9773065171319564,TGT
2006-10-01 00:00:00-04:00,36.55265808105469,8.58,4.260216559563483,TGT
2006-11-01 00:00:00-05:00,35.879432678222656,8.58,4.181752060398911,TGT
2006-12-01 00:00:00-05:00,35.309791564941406,8.58,4.115360322254243,TGT
2007-01-01 00:00:00-05:00,37.97736358642578,8.58,4.426266152264077,TGT
2007-02-01 00:00:00-05:00,38.08256912231445,8.58,4.438527869733619,TGT
2007-03-01 00:00:00-05:00,36.74822998046875,8.58,4.28301048723412,TGT
2007-04-01 00:00:00-04:00,36.816444396972656,8.58,4.290960885428048,TGT
2007-05-01 00:00:00-04:00,38.714019775390625,8.58,4.5121235169452945,TGT
2007-06-01 00:00:00-04:00,39.5219612121582,8.58,4.606289185566224,TGT
2007-07-01 00:00:00-04:00,37.639068603515625,8.58,4.386837832577578,TGT
2007-08-01 00:00:00-04:00,40.96985626220703,8.58,4.775041522401752,TGT
2007-09-01 00:00:00-04:00,39.59872817993164,8.58,4.615236384607417,TGT
2007-10-01 00:00:00-04:00,38.222076416015625,8.58,4.4547874610740825,TGT
2007-11-01 00:00:00-04:00,37.356224060058594,8.58,4.353872268072097,TGT
2007-12-01 00:00:00-05:00,31.22524642944336,8.58,3.639306110657734,TGT
2008-01-01 00:00:00-05:00,34.61006164550781,8.58,4.033806718590654,TGT
2008-02-01 00:00:00-05:00,32.855201721191406,8.58,3.829277589882448,TGT
2008-03-01 00:00:00-05:00,31.733503341674805,8.58,3.6985435130157116,TGT
2008-04-01 00:00:00-04:00,33.26758575439453,8.58,3.8773409970156796,TGT
2008-05-01 00:00:00-04:00,33.41161346435547,8.58,3.894127443398073,TGT
2008-06-01 00:00:00-04:00,29.184091567993164,8.58,3.401409273658877,TGT
2008-07-01 00:00:00-04:00,28.393095016479492,8.58,3.309218533389218,TGT
2008-08-01 00:00:00-04:00,33.28327941894531,8.58,3.8791700954481714,TGT
2008-09-01 00:00:00-04:00,30.887264251708984,8.58,3.5999142484509306,TGT
2008-10-01 00:00:00-04:00,25.263954162597656,8.58,2.944516802167559,TGT
2008-11-01 00:00:00-04:00,21.259004592895508,8.58,2.4777394630414347,TGT
2008-12-01 00:00:00-05:00,21.854244232177734,8.58,2.5471147123750275,TGT
2009-01-01 00:00:00-05:00,19.746675491333008,8.58,2.301477329992192,TGT
2009-02-01 00:00:00-05:00,17.917579650878906,8.58,2.088295996605933,TGT
2009-03-01 00:00:00-05:00,21.88381576538086,8.58,2.550561278016417,TGT
2009-04-01 00:00:00-04:00,26.255495071411133,8.58,3.060081010653978,TGT
2009-05-01 00:00:00-04:00,25.008262634277344,8.58,2.9147159247409493,TGT
2009-06-01 00:00:00-04:00,25.21636962890625,8.58,2.9389708192198425,TGT
2009-07-01 00:00:00-04:00,27.86771011352539,8.58,3.247984861716246,TGT
2009-08-01 00:00:00-04:00,30.02711296081543,8.58,3.4996635152465534,TGT
2009-09-01 00:00:00-04:00,29.945680618286133,8.58,3.4901725662338148,TGT
2009-10-01 00:00:00-04:00,31.06832504272461,8.58,3.6210169047464578,TGT
2009-11-01 00:00:00-04:00,29.86870574951172,8.58,3.4812011363067272,TGT
2009-12-01 00:00:00-05:00,31.13837242126465,8.58,3.62918093487933,TGT
2010-01-01 00:00:00-05:00,33.00526809692383,8.58,3.8467678434643156,TGT
2010-02-01 00:00:00-05:00,33.16621017456055,8.58,3.865525661370693,TGT
2010-03-01 00:00:00-05:00,33.97676086425781,8.58,3.959995438724687,TGT
2010-04-01 00:00:00-04:00,36.73496627807617,8.58,4.281464601174379,TGT
2010-05-01 00:00:00-04:00,35.223453521728516,8.58,4.105297613255072,TGT
2010-06-01 00:00:00-04:00,31.857816696166992,8.58,3.713032248970512,TGT
2010-07-01 00:00:00-04:00,33.25080871582031,8.58,3.8753856312144888,TGT
2010-08-01 00:00:00-04:00,33.14714813232422,8.58,3.863303978126366,TGT
2010-09-01 00:00:00-04:00,34.79517364501953,8.58,4.05538154370857,TGT
2010-10-01 00:00:00-04:00,33.81852722167969,8.58,3.9415532892400567,TGT
2010-11-01 00:00:00-04:00,37.074058532714844,8.58,4.320985842973758,TGT
2010-12-01 00:00:00-05:00,39.333900451660156,8.58,4.584370682011673,TGT
2011-01-01 00:00:00-05:00,35.86691665649414,8.58,4.180293316607709,TGT
2011-02-01 00:00:00-05:00,34.37546157836914,8.58,4.0064640534229765,TGT
